id,datetime,district,category,severity,light,weather,road_defect,road_defects,participants_count,vehicles_count,dead_count,injured_count,lat,lon
1493786,2025-02-26 11:45:00,Клинцовский район,Наезд на пешехода,Легкий,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,52.754289,32.232256
1494287,2025-02-28 10:51:00,Брянская область,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,Неровное покрытие,3,2,1,0,1,53.219396,34.388731
1494375,2025-02-28 16:05:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Ясно,Отсутствие дорожных знаков в необходимых местах,2,3,2,0,2,53.244346,34.365427
1494404,2025-02-28 17:04:00,Брянская область,Наезд на препятствие,Тяжёлый,Светлое время суток,Ясно,Иные недостатки,1,16,1,0,6,53.273439,34.34868
1494635,2025-03-01 16:45:00,Климовский район,Съезд с дороги,Тяжёлый,Светлое время суток,Пасмурно,,0,1,1,0,1,52.278346,32.131062
1494696,2025-03-01 21:30:00,Дятьковский район,Наезд на стоящее ТС,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,2,0,1,53.610503,34.355128
1494752,2025-03-02 08:20:00,Брянский район,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,4,2,0,4,53.194227,34.554791
1495024,2025-03-03 12:30:00,Брянская область,Столкновение,Легкий,Светлое время суток,Пасмурно,,0,2,2,0,1,53.342033,34.28833
1495467,2025-03-05 04:46:00,Карачевский район,Наезд на стоящее ТС,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,3,0,1,53.157605,34.821296
1496065,2025-03-07 03:40:00,Карачевский район,Наезд на стоящее ТС,С погибшими,"В темное время суток, освещение включено",Ясно,,0,3,3,1,1,53.17663,34.680254
1496828,2025-03-09 15:00:00,Клинцовский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,Отсутствие тротуаров (пешеходных дорожек),2,2,2,0,2,52.743736,32.230582
1497114,2025-03-10 14:48:00,Суземский район,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,2,52.323127,34.100652
1497585,2025-03-12 13:20:00,Карачевский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,4,0,1,53.154942,34.841122
1497637,2025-03-12 16:50:00,Климовский район,Наезд на пешехода,Легкий,Светлое время суток,Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,52.388991,32.165329
1497964,2025-03-13 19:35:00,Брянский район,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,,0,2,1,0,1,53.276133,34.239707
1498042,2025-03-14 07:23:00,Жуковский район,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,2,53.496407,33.784568
1498276,2025-03-14 19:30:00,Дятьковский район,Столкновение,Легкий,"В темное время суток, освещение отсутствует",Ясно,,0,3,2,0,1,53.522528,34.33528
1499558,2025-03-19 20:10:00,Брянский район,Наезд на стоящее ТС,Тяжёлый,"В темное время суток, освещение отсутствует",Пасмурно,,0,2,2,0,1,53.36165,34.154287
1499929,2025-03-21 09:15:00,Брянская область,Наезд на пешехода,Легкий,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,53.256219,34.445122
1500181,2025-03-22 01:00:00,Брянский район,Съезд с дороги,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,,0,1,1,0,1,53.274324,34.248161
1500254,2025-03-22 11:35:00,Трубчевский район,Столкновение,С погибшими,Светлое время суток,Ясно,,0,4,2,1,2,52.652463,33.640094
1500648,2025-03-23 23:59:00,Брянская область,Наезд на стоящее ТС,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,,0,2,2,0,1,53.311192,34.28288
1500888,2025-03-24 20:59:00,Брянская область,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Дождь,,0,3,2,0,2,53.329246,34.274511
1500929,2025-03-25 07:57:00,Брянская область,Столкновение,Легкий,Светлое время суток,Пасмурно,,0,4,2,0,2,53.291489,34.288309
1501125,2025-03-25 20:20:00,Брянская область,Наезд на пешехода,Легкий,"В темное время суток, освещение включено",Пасмурно,,0,2,1,0,1,53.341918,34.296151
1501609,2025-03-27 18:20:00,Брянский район,Столкновение,Тяжёлый,Сумерки,Пасмурно,,0,3,2,0,2,53.227271,34.223603
1501953,2025-03-28 22:04:00,Жуковский район,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,53.540754,33.741642
1502040,2025-03-29 11:25:00,Дятьковский район,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.62904,34.164648
1502074,2025-03-29 13:20:00,Брянская область,Наезд на препятствие,С погибшими,Светлое время суток,Ясно,,0,1,1,1,0,53.302242,34.365535
1502109,2025-03-29 15:00:00,Навлинский район,Столкновение,С погибшими,Светлое время суток,Ясно,,0,4,3,1,1,52.861552,34.528785
1502195,2025-03-29 19:30:00,Брянский район,Столкновение,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,2,3,0,1,53.268755,34.293694
1502366,2025-03-30 13:20:00,Рогнединский район,Съезд с дороги,С погибшими,Светлое время суток,Ясно,,0,1,1,1,0,53.746757,33.544049
1502608,2025-03-31 09:40:00,Карачевский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.119607,35.011593
1502611,2025-03-31 09:56:00,Мглинский район,Наезд на пешехода,Легкий,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,53.05744,32.850441
1502744,2025-03-31 17:30:00,Новозыбковский район,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Дождь,,0,2,2,0,1,52.529153,31.958241
1502834,2025-03-31 21:30:00,Унеченский район,Наезд на пешехода,Легкий,"В темное время суток, освещение отсутствует",Дождь,,0,2,1,0,1,52.892231,32.81702
1503105,2025-04-01 20:05:00,Брянский район,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Дождь,,0,2,1,0,1,53.265072,34.297643
1503419,2025-04-03 03:50:00,Навлинский район,Наезд на пешехода,С погибшими,"В темное время суток, освещение отсутствует",Пасмурно,,0,2,1,1,0,53.085029,34.556808
1503804,2025-04-04 14:30:00,Брянская область,Наезд на велосипедиста,Легкий,Светлое время суток,Ясно,,0,2,2,0,1,53.20787,34.670502
1503946,2025-04-04 21:40:00,Брянский район,Наезд на препятствие,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,1,1,0,1,53.303216,34.069473
1504184,2025-04-05 19:15:00,Выгоничский район,Столкновение,Тяжёлый,Сумерки,Дождь,,0,6,6,0,1,53.052745,33.963418
1504409,2025-04-06 15:36:00,Навлинский район,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,5,2,0,4,52.846431,34.528999
1504580,2025-04-07 08:00:00,Новозыбковский район,Съезд с дороги,Тяжёлый,Светлое время суток,Пасмурно,,0,1,1,0,1,52.498929,32.019503
1504731,2025-04-07 17:00:00,Навлинский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,Отсутствие освещения,2,4,2,0,4,53.024412,34.413128
1504792,2025-04-07 20:12:00,Брянская область,Наезд на стоящее ТС,Легкий,"В темное время суток, освещение включено",Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,5,5,0,1,53.215426,34.41492
1505097,2025-04-09 06:50:00,Унеченский район,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,52.769403,32.638707
1505268,2025-04-09 17:51:00,Клетянский район,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,53.39386,33.215371
1505341,2025-04-10 05:50:00,Почепский район,Съезд с дороги,Тяжёлый,Сумерки,Пасмурно,,0,2,1,0,1,52.806904,33.169238
1505712,2025-04-11 16:05:00,Карачевский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.1539,34.849019
1505761,2025-04-11 18:00:00,Климовский район,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,2,52.165279,31.859676
1506156,2025-04-12 22:48:00,Карачевский район,Наезд на пешехода,С погибшими,"В темное время суток, освещение отсутствует",Ясно,,0,2,1,1,0,53.17045,34.725455
1506181,2025-04-13 00:53:00,Брянская область,Наезд на препятствие,Тяжёлый,"В темное время суток, освещение отсутствует",Пасмурно,Неисправное освещение,1,3,1,0,2,53.27521,34.318221
1506228,2025-04-13 07:02:00,Брянская область,Наезд на пешехода,Тяжёлый,Светлое время суток,Дождь,,0,2,1,0,1,53.220957,34.381574
1506448,2025-04-13 22:10:00,Брянский район,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение отсутствует",Пасмурно,,0,2,1,0,1,53.187058,34.379961
1506541,2025-04-14 11:00:00,Сельцо,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.387961,34.116583
1507236,2025-04-16 14:00:00,Карачевский район,Опрокидывание,Тяжёлый,Светлое время суток,Ясно,,0,1,1,0,1,53.17041,34.72576
1507239,2025-04-16 14:10:00,Карачевский район,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,53.170405,34.725983
1507250,2025-04-16 14:54:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,53.235408,34.365953
1507669,2025-04-17 17:45:00,Брянская область,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,Иные недостатки,2,2,1,0,1,53.219756,34.32101
1507948,2025-04-18 15:30:00,Брянская область,Столкновение,Легкий,Светлое время суток,Ясно,,0,3,3,0,1,53.259055,34.366335
1508048,2025-04-18 19:20:00,Навлинский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,4,2,0,1,52.823097,34.483498
1509180,2025-04-21 18:10:00,Дятьковский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,53.803863,34.095093
1509379,2025-04-22 12:10:00,Карачевский район,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,1,1,0,1,53.050166,35.082489
1509428,2025-04-22 15:20:00,Почепский район,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,52.97916,33.47191
1509431,2025-04-22 15:30:00,Брянская область,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,Неровное покрытие,2,2,2,0,1,53.262831,34.428506
1509439,2025-04-22 16:05:00,Почепский район,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,52.928943,33.38964
1509479,2025-04-22 17:30:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Ясно,Отсутствие дорожных знаков в необходимых местах,2,2,2,0,1,53.192824,34.410989
1509531,2025-04-22 19:47:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,53.320493,34.312717
1509549,2025-04-22 20:45:00,Брянская область,Наезд на пешехода,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,Неисправность светофора,2,2,1,0,1,53.322691,34.311609
1509622,2025-04-23 07:40:00,Выгоничский район,Съезд с дороги,С погибшими,Светлое время суток,Ясно,,0,2,1,1,1,53.179177,33.834489
1509667,2025-04-23 10:50:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Ясно,Отсутствие дорожных знаков в необходимых местах,2,2,2,0,1,53.261748,34.430981
1509815,2025-04-23 18:40:00,Брянский район,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.267347,34.293345
1509847,2025-04-23 20:00:00,Клинцовский район,Съезд с дороги,С погибшими,Светлое время суток,Ясно,,0,4,1,4,0,52.804136,32.208277
1509952,2025-04-24 09:20:00,Брянский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,2,53.276716,34.237124
1510334,2025-04-25 12:45:00,Брянская область,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,53.272316,34.345043
1510390,2025-04-25 15:40:00,Новозыбковский район,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,52.53994,31.930615
1510493,2025-04-25 20:30:00,Климовский район,Наезд на велосипедиста,Тяжёлый,"В темное время суток, освещение отсутствует",Дождь,,0,2,2,0,1,52.327675,32.181755
1510919,2025-04-27 02:30:00,Клетянский район,Съезд с дороги,Легкий,"В темное время суток, освещение отсутствует",Ясно,Отсутствие освещения,3,2,1,0,2,53.402234,33.232194
1511092,2025-04-27 19:45:00,Клинцовский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,52.758756,32.273133
1511813,2025-04-30 05:20:00,Брянский район,Съезд с дороги,С погибшими,Светлое время суток,Ясно,,0,2,1,1,1,53.195735,34.513419
1511851,2025-04-30 09:20:00,Брянский район,Наезд на стоящее ТС,Тяжёлый,Светлое время суток,Ясно,,0,3,3,0,1,53.228517,34.617362
1513037,2025-05-03 19:30:00,Карачевский район,Съезд с дороги,С погибшими,"В темное время суток, освещение отсутствует",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,1,1,1,0,53.277532,34.956007
1513090,2025-05-03 21:41:00,Трубчевский район,Съезд с дороги,С погибшими,"В темное время суток, освещение отсутствует",Ясно,Отсутствие освещения,3,3,1,1,1,52.515725,33.586556
1513541,2025-05-05 12:40:00,Новозыбковский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,52.527743,31.948532
1513775,2025-05-06 07:50:00,Дубровский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.541812,33.53081
1513991,2025-05-06 19:54:00,Брянская область,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.213695,34.426515
1514673,2025-05-08 18:40:00,Брянский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,2,53.276367,34.238648
1514876,2025-05-09 11:58:00,Почепский район,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,52.901041,33.469116
1515664,2025-05-11 20:10:00,Почепский район,Столкновение,Легкий,Сумерки,Ясно,,0,3,2,0,1,52.882392,33.381306
1515750,2025-05-12 08:30:00,Жирятинский район,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.225363,33.716794
1516009,2025-05-13 00:15:00,Стародубский район,Съезд с дороги,С погибшими,"В темное время суток, освещение отсутствует",Туман,,0,1,1,1,0,52.771149,33.03473
1517054,2025-05-16 12:00:00,Брянская область,Столкновение,Легкий,Светлое время суток,Ясно,,0,2,2,0,1,53.264873,34.360106
1518601,2025-05-20 10:50:00,Выгоничский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,3,0,1,53.07152,33.974233
1519047,2025-05-21 15:00:00,Жуковский район,Наезд на пешехода,Легкий,Светлое время суток,Ясно,,0,2,1,0,1,53.514816,33.721826
1519091,2025-05-21 16:50:00,Карачевский район,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.119324,35.001562
1519747,2025-05-23 11:55:00,Дятьковский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.587952,34.310678
1519868,2025-05-23 16:25:00,Карачевский район,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,53.128601,35.005853
1520101,2025-05-24 04:50:00,Новозыбковский район,Наезд на животное,Тяжёлый,Светлое время суток,Пасмурно,,0,1,1,0,1,52.512995,31.860287
1520478,2025-05-24 22:18:00,Брянская область,Наезд на велосипедиста,Легкий,"В темное время суток, освещение включено",Пасмурно,,0,2,2,0,1,53.353029,34.269258
1520726,2025-05-25 16:00:00,Брянский район,Наезд на препятствие,Тяжёлый,Светлое время суток,Ясно,,0,1,1,0,1,53.367583,34.163103
1521036,2025-05-26 12:15:00,Дятьковский район,Наезд на велосипедиста,Легкий,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,53.602418,34.333177
1521144,2025-05-26 16:25:00,Брянский район,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,53.204876,34.30202
1521369,2025-05-27 08:43:00,Унеченский район,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,Отсутствие тротуаров (пешеходных дорожек),1,2,2,0,1,52.856039,32.699786
1521448,2025-05-27 12:25:00,Брянский район,Наезд на велосипедиста,С погибшими,Светлое время суток,Ясно,,0,2,2,1,0,53.18794,34.238988
1521623,2025-05-27 18:04:00,Мглинский район,Опрокидывание,С погибшими,Светлое время суток,Ясно,,0,2,1,1,0,53.032259,32.890706
1521727,2025-05-27 22:05:00,Сельцо,Наезд на пешехода,С погибшими,"В темное время суток, освещение включено",Ясно,,0,2,1,1,0,53.370854,34.10653
1521863,2025-05-28 12:28:00,Брянская область,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,53.304467,34.312674
1522037,2025-05-28 18:50:00,Мглинский район,Столкновение,С погибшими,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,6,2,2,4,53.059709,32.957397
1522268,2025-05-29 13:00:00,Новозыбковский район,Столкновение,С погибшими,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,1,0,52.538087,31.914876
1522619,2025-05-30 10:00:00,Дятьковский район,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,53.440046,34.39652
1523122,2025-05-31 14:25:00,Мглинский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,3,0,1,53.055853,32.98954
1523162,2025-05-31 16:00:00,Дятьковский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,1,53.512717,34.367423
1523275,2025-05-31 20:15:00,Брянский район,Наезд на стоящее ТС,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.274549,34.23533
1523477,2025-06-01 09:40:00,Суражский район,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,1,0,2,53.145071,32.543647
1523673,2025-06-01 19:04:00,Жуковский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.524072,33.735656
1524226,2025-06-03 09:55:00,Брянская область,Столкновение,Легкий,Светлое время суток,Ясно,,0,2,2,0,1,53.221709,34.438502
1524802,2025-06-04 18:20:00,Брянский район,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,3,1,0,1,53.297068,34.100983
1525007,2025-06-05 11:18:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.327697,34.294002
1525170,2025-06-05 18:00:00,Злынковский район,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,,0,1,1,0,1,52.436647,31.726681
1525335,2025-06-06 08:15:00,Новозыбковский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,3,0,1,52.53611,31.933447
1525841,2025-06-07 10:57:00,Брянский район,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,53.240616,34.296259
1527157,2025-06-10 13:18:00,Брянский район,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,3,1,0,2,53.261967,34.307327
1527424,2025-06-11 00:30:00,Дубровский район,Съезд с дороги,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,1,0,2,53.651531,33.637111
1527550,2025-06-11 12:05:00,Комаричский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,52.404775,34.795246
1527560,2025-06-11 12:40:00,Почепский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,52.819499,33.212689
1527974,2025-06-12 10:20:00,Почепский район,Столкновение,С погибшими,Светлое время суток,Ясно,,0,3,2,1,2,53.027407,33.527836
1528257,2025-06-12 22:30:00,Суземский район,Наезд на стоящее ТС,С погибшими,Сумерки,Ясно,,0,5,4,2,0,52.250479,34.172544
1528751,2025-06-14 10:30:00,Выгоничский район,Наезд на пешехода,Легкий,Светлое время суток,Пасмурно,,0,3,1,0,1,53.151075,34.187243
1528998,2025-06-14 21:20:00,Карачевский район,Съезд с дороги,Тяжёлый,"В темное время суток, освещение включено",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,4,1,0,4,53.10598,34.96341
1529720,2025-06-16 17:00:00,Климовский район,Съезд с дороги,Тяжёлый,Светлое время суток,Ясно,Неудовлетворительное состояние обочин,1,2,1,0,2,52.394982,32.236934
1530086,2025-06-17 16:50:00,Климовский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,Иные недостатки,2,4,2,0,1,52.367889,32.187227
1530434,2025-06-18 16:10:00,Клинцовский район,Столкновение,С погибшими,Светлое время суток,Ясно,,0,6,3,1,1,52.894361,32.062054
1531076,2025-06-20 12:00:00,Погарский район,Наезд на пешехода,Легкий,Светлое время суток,Пасмурно,,0,2,1,0,1,52.555201,33.263158
1531526,2025-06-21 14:00:00,Брянский район,Опрокидывание,Тяжёлый,Светлое время суток,Ясно,,0,1,2,0,1,53.191019,34.576721
1531560,2025-06-21 15:30:00,Выгоничский район,Столкновение,С погибшими,Светлое время суток,Ясно,,0,2,2,1,0,53.055712,33.966422
1531597,2025-06-21 17:20:00,Климовский район,Съезд с дороги,С погибшими,Светлое время суток,Ясно,,0,3,1,1,0,52.411949,32.330575
1531720,2025-06-21 22:30:00,Погарский район,Наезд на пешехода,С погибшими,"В темное время суток, освещение отсутствует",Пасмурно,Отсутствие освещения,1,2,1,1,0,52.572751,33.250165
1531921,2025-06-22 14:30:00,Брянская область,Наезд на препятствие,С погибшими,Светлое время суток,Пасмурно,Иные недостатки,2,1,1,1,0,53.254816,34.473918
1532192,2025-06-23 09:25:00,Трубчевский район,Наезд на пешехода,С погибшими,Светлое время суток,Ясно,,0,2,1,1,0,52.579349,33.759516
1532565,2025-06-24 08:10:00,Брянский район,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.218407,34.317137
1532692,2025-06-24 14:00:00,Брянская область,Наезд на пешехода,Тяжёлый,Светлое время суток,Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,53.212355,34.664462
1533052,2025-06-25 12:35:00,Выгоничский район,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,53.059374,34.052939
1533829,2025-06-27 13:55:00,Жирятинский район,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.222743,33.700733
1534573,2025-06-29 08:45:00,Брянский район,Столкновение,С погибшими,Светлое время суток,Ясно,,0,4,2,1,2,53.268441,34.208153
1534694,2025-06-29 15:18:00,Унеченский район,Наезд на велосипедиста,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,52.845731,32.681193
1534949,2025-06-30 09:20:00,Брянский район,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,53.301262,34.090297
1536468,2025-07-03 20:30:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Пасмурно,,0,4,2,0,2,53.256222,34.445304
1536610,2025-07-04 08:50:00,Дятьковский район,Наезд на пешехода,Легкий,Светлое время суток,Ясно,,0,2,1,0,1,53.82697,34.100672
1537209,2025-07-05 12:20:00,Брянский район,Наезд на препятствие,Тяжёлый,Светлое время суток,Ясно,,0,4,1,0,3,53.280791,34.215031
1537394,2025-07-05 19:30:00,Гордеевский район,Наезд на пешехода,С погибшими,Светлое время суток,Ясно,,0,2,1,1,0,52.956388,31.964089
1537406,2025-07-05 19:48:00,Мглинский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.059335,32.850001
1537942,2025-07-07 06:35:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,8,5,0,4,53.34031,34.28833
1538588,2025-07-08 15:05:00,Трубчевский район,Наезд на препятствие,С погибшими,Светлое время суток,Ясно,,0,1,1,1,0,52.376383,33.479192
1538721,2025-07-08 19:50:00,Дятьковский район,Столкновение,Легкий,Светлое время суток,Ясно,,0,2,2,0,1,53.613768,34.302192
1539250,2025-07-10 07:52:00,Брянская область,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.322492,34.274168
1539441,2025-07-10 16:50:00,Карачевский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,3,2,0,2,53.121184,34.99594
1539492,2025-07-10 18:15:00,Дятьковский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.60627,34.327952
1539945,2025-07-11 15:55:00,Новозыбковский район,Съезд с дороги,С погибшими,Светлое время суток,Ясно,Иные недостатки,1,1,1,1,0,52.52743,31.913835
1540445,2025-07-12 15:05:00,Брянская область,Наезд на пешехода,Тяжёлый,Светлое время суток,Ясно,,0,2,1,0,1,53.237277,34.370073
1540488,2025-07-12 16:40:00,Брянский район,Наезд на препятствие,Тяжёлый,Светлое время суток,Ясно,,0,1,1,0,1,53.24416,34.282172
1540498,2025-07-12 17:00:00,Злынковский район,Опрокидывание,Тяжёлый,Светлое время суток,Ясно,,0,1,1,0,1,52.479363,31.684903
1540597,2025-07-12 21:00:00,Навлинский район,Столкновение,Тяжёлый,Сумерки,Ясно,,0,5,2,0,3,53.029007,34.429672
1540660,2025-07-12 23:50:00,Брянская область,Наезд на стоящее ТС,Тяжёлый,"В темное время суток, освещение включено",Дождь,,0,3,2,0,1,53.316692,34.246101
1540665,2025-07-13 00:15:00,Брасовский район,Столкновение,Тяжёлый,"В темное время суток, освещение отсутствует",Ясно,,0,3,2,0,2,52.507537,34.385169
1540724,2025-07-13 03:52:00,Унеченский район,Съезд с дороги,Тяжёлый,Сумерки,Дождь,,0,3,1,0,2,52.840631,32.699572
1540867,2025-07-13 13:45:00,Дятьковский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,2,2,0,1,53.62423,34.173145
1541090,2025-07-13 21:45:00,Севский район,Наезд на стоящее ТС,Тяжёлый,"В темное время суток, освещение не включено",Ясно,,0,2,2,0,1,52.089962,34.470441
1541107,2025-07-13 22:30:00,Дубровский район,Наезд на препятствие,Тяжёлый,"В темное время суток, освещение включено",Ясно,,0,9,1,0,9,53.544592,33.527741
1541126,2025-07-13 23:50:00,Брянская область,Наезд на пешехода,С погибшими,"В темное время суток, освещение включено",Ясно,,0,2,1,1,0,53.301774,34.311322
1541359,2025-07-14 16:04:00,Брянская область,Столкновение,Легкий,Светлое время суток,Ясно,,0,2,2,0,1,53.341668,34.310142
